Год_прогноза,Место_в_прогнозе,Профессия,Профессиональная_группа,Занято_работников_2024,Требуется_работников_2024,Исходная_доля_вакансий_2024_pct,Базовая_зарплата_профессии_или_группы_руб,Прогнозная_зарплата_профессии_или_группы_руб,Балл_спроса_1_10,Актуальный_индекс_оплаты_1_10,Прогнозный_индекс_оплаты_1_10,Рост_зарплаты_к_2025_pct,Итоговый_ориентир_1_10,Сценарная_потребность_работников,Коэффициент_сценария_спроса,Основание_сценария,Год_базовой_зарплаты,Источник_базовой_зарплаты,Дата_среза_зарплаты,Наблюдений_с_зарплатой,Сглаженная_доля_вакансий_2024_pct,Сценарная_доля_вакансий_pct,Ограничение
2031,153,Повара,"Обслуживание, торговля и охрана",208162.59,18296.69,8.08,48161.539778495455,73046.16563247642,6.313253012048193,3.25,3.25,51.66908277524003,5.241114457831325,19028.5576,1.04,почти стабильный спрос с небольшим ростом,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,8.08,8.38,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,154,Инструкторы по вождению,"Обслуживание, торговля и охрана",3727.77,325.0,8.02,48161.539778495455,73046.16563247642,6.240963855421687,3.25,3.25,51.66908277524003,5.194126506024097,338.0,1.04,почти стабильный спрос с небольшим ростом,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,8.02,8.31,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,155,Средний медицинский персонал по уходу,Специалисты средней квалификации,554518.73,37615.55,6.35,69408.5576048949,105271.32268686818,5.0120481927710845,5.5,5.5,51.66908277524001,5.182831325301205,42881.727,1.14,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,6.35,7.18,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,156,Спортсмены (спортсмены высокого класса),Специалисты средней квалификации,23353.66,1581.06,6.34,69408.5576048949,105271.32268686818,4.975903614457831,5.5,5.5,51.66908277524001,5.159337349397591,1802.4083999999998,1.14,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,6.34,7.16,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,157,Помощники бухгалтеров,Специалисты средней квалификации,12017.62,812.74,6.33,69408.5576048949,105271.32268686818,4.9397590361445785,5.5,5.5,51.66908277524001,5.135843373493976,926.5236,1.14,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,6.33,7.16,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,158,Стоматологи,Специалисты высшей квалификации,42810.06,2350.24,5.2,86292.29075362365,130878.72589176422,3.096385542168675,8.875,8.875,51.66908277524001,5.118900602409639,2679.2735999999995,1.14,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,5.2,5.89,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,159,Специалисты в области политики администрирования,Специалисты высшей квалификации,52882.03,2902.21,5.2,86292.29075362365,130878.72589176422,3.0602409638554215,8.875,8.875,51.66908277524001,5.095406626506024,3308.5193999999997,1.14,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,5.2,5.89,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,160,Административный и иной исполнительный среднетехнический персонал,Специалисты средней квалификации,214133.0,14217.57,6.23,69408.5576048949,105271.32268686818,4.867469879518072,5.5,5.5,51.66908277524001,5.0888554216867465,16208.029799999998,1.14,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,6.23,7.04,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,161,"Работники служб, осуществляющих охрану граждан и собственности, не входящие в другие группы","Обслуживание, торговля и охрана",202517.11,17305.24,7.87,48161.539778495455,73046.16563247642,6.0602409638554215,3.25,3.25,51.66908277524003,5.076656626506024,17997.449600000004,1.04,почти стабильный спрос с небольшим ростом,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,7.87,8.16,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,162,Служащие коллекторских фирм и работники родственных занятий по сбору задолженностей и платежей,Офисные и учётные служащие,2099.78,197.43,8.59,54045.78718009234,81970.7496947043,5.445783132530121,4.375,4.375,51.66908277524001,5.071009036144578,171.7641,0.87,наиболее заметное снижение из-за цифровизации стандартных операций,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,8.57,7.56,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,163,Специалисты в области подбора и использования персонала,Специалисты высшей квалификации,122563.84,6493.79,5.03,86292.29075362365,130878.72589176422,2.9879518072289155,8.875,8.875,51.66908277524001,5.048418674698795,7402.9205999999995,1.14,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,5.03,5.7,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,164,Специалисты по компьютерным сетям,Специалисты высшей квалификации,28202.95,1487.08,5.01,86292.29075362365,130878.72589176422,2.951807228915663,8.875,8.875,51.66908277524001,5.02492469879518,1695.2711999999997,1.14,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,5.01,5.67,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,165,"Разработчики и аналитики программного обеспечения и приложений, не входящие в другие группы",Специалисты высшей квалификации,59266.1,3104.53,4.98,86292.29075362365,130878.72589176422,2.8795180722891565,8.875,8.875,51.66908277524001,4.977936746987951,3539.1641999999997,1.14,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,4.98,5.64,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,166,Специалисты библиотек,Специалисты высшей квалификации,86836.09,4525.65,4.95,86292.29075362365,130878.72589176422,2.8433734939759034,8.875,8.875,51.66908277524001,4.954442771084337,5159.240999999999,1.14,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,4.95,5.61,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,167,Бухгалтеры,Специалисты высшей квалификации,411977.43,21218.76,4.9,86292.29075362365,130878.72589176422,2.807228915662651,8.875,8.875,51.66908277524001,4.930948795180723,24189.386399999996,1.14,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,4.9,5.55,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,168,"Средний персонал культуры и кулинарного искусства, не входящий в другие группы",Специалисты средней квалификации,27849.53,1796.32,6.06,69408.5576048949,105271.32268686818,4.578313253012048,5.5,5.5,51.66908277524001,4.900903614457832,2047.8047999999997,1.14,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,6.06,6.85,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,169,Специалисты-техники по телекоммуникационному оборудованию,Специалисты средней квалификации,11498.66,738.4,6.03,69408.5576048949,105271.32268686818,4.542168674698795,5.5,5.5,51.66908277524001,4.877409638554217,841.776,1.14,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,6.03,6.82,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,170,Товарные производители смешанной растениеводческой и животноводческой продукции,Сельское и лесное хозяйство,13757.86,1235.84,8.24,47973.921731658804,72761.60706171845,6.349397590361446,2.125,2.125,51.66908277524001,4.87085843373494,1260.5567999999998,1.02,почти неизменный спрос: малая численность не превращается автоматически в быстрый рост всей отрасли,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,8.25,8.39,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,171,Пожарные,"Обслуживание, торговля и охрана",20973.6,1726.33,7.61,48161.539778495455,73046.16563247642,5.734939759036145,3.25,3.25,51.66908277524003,4.865210843373494,1795.3832,1.04,почти стабильный спрос с небольшим ростом,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,7.61,7.89,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,172,Специалисты по сбыту информационно-коммуникационных технологий (ИКТ),Специалисты высшей квалификации,46145.96,2362.25,4.87,86292.29075362365,130878.72589176422,2.6987951807228914,8.875,8.875,51.66908277524001,4.86046686746988,2692.9649999999997,1.14,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,4.87,5.51,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,173,Специалисты архивов и музеев,Специалисты высшей квалификации,29493.94,1492.58,4.82,86292.29075362365,130878.72589176422,2.662650602409639,8.875,8.875,51.66908277524001,4.836972891566265,1701.5411999999997,1.14,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,4.82,5.45,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,174,"Средний юридический персонал в судебной, адвокатской и нотариальной деятельности",Специалисты средней квалификации,2243.42,143.48,6.01,69408.5576048949,105271.32268686818,4.46987951807229,5.5,5.5,51.66908277524001,4.830421686746988,163.56719999999999,1.14,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,6.02,6.8,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,175,Тренеры и инструкторы-методисты по физкультуре и спорту,Специалисты высшей квалификации,95782.77,4808.93,4.78,86292.29075362365,130878.72589176422,2.5903614457831328,8.875,8.875,51.66908277524001,4.7899849397590355,5482.1802,1.14,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,4.78,5.41,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,176,Техники по обслуживанию медицинского оборудования,Специалисты средней квалификации,19027.22,1199.3,5.93,69408.5576048949,105271.32268686818,4.36144578313253,5.5,5.5,51.66908277524001,4.759939759036144,1367.2019999999998,1.14,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,5.93,6.7,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,177,Аналитики систем управления и организации,Специалисты высшей квалификации,67372.84,3349.41,4.74,86292.29075362365,130878.72589176422,2.5180722891566263,8.875,8.875,51.66908277524001,4.742996987951807,3818.3273999999997,1.14,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,4.74,5.36,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,178,Специалисты-техники по компьютерным сетям и системам,Специалисты средней квалификации,11950.44,747.62,5.89,69408.5576048949,105271.32268686818,4.325301204819278,5.5,5.5,51.66908277524001,4.73644578313253,852.2868,1.14,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,5.89,6.66,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,179,Актеры,Специалисты высшей квалификации,13335.35,644.36,4.61,86292.29075362365,130878.72589176422,2.4819277108433733,8.875,8.875,51.66908277524001,4.719503012048193,734.5704,1.14,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,4.62,5.22,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,180,Техники-электрики,Специалисты средней квалификации,71428.88,4458.69,5.88,69408.5576048949,105271.32268686818,4.289156626506024,5.5,5.5,51.66908277524001,4.712951807228915,5082.906599999999,1.14,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,5.88,6.64,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,181,Продавцы,"Обслуживание, торговля и охрана",984767.09,77818.8,7.32,48161.539778495455,73046.16563247642,5.481927710843373,3.25,3.25,51.66908277524003,4.700753012048192,80931.55200000001,1.04,почти стабильный спрос с небольшим ростом,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,7.32,7.59,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,182,"Преподаватели, работающие с инвалидами или лицами с особыми возможностями здоровья",Специалисты высшей квалификации,81551.34,3888.47,4.55,86292.29075362365,130878.72589176422,2.4457831325301207,8.875,8.875,51.66908277524001,4.696009036144578,4432.855799999999,1.14,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,4.55,5.16,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,183,Художники,Специалисты высшей квалификации,7410.24,351.57,4.53,86292.29075362365,130878.72589176422,2.4096385542168672,8.875,8.875,51.66908277524001,4.672515060240964,400.78979999999996,1.14,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,4.54,5.13,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,184,Мастера (бригадиры) в обрабатывающей промышленности,Специалисты средней квалификации,189186.87,11731.82,5.84,69408.5576048949,105271.32268686818,4.1807228915662655,5.5,5.5,51.66908277524001,4.642469879518073,13374.2748,1.14,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,5.84,6.6,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,185,"Биологи, ботаники, зоологи и специалисты родственных занятий",Специалисты высшей квалификации,43949.99,2043.52,4.44,86292.29075362365,130878.72589176422,2.265060240963855,8.875,8.875,51.66908277524001,4.578539156626506,2329.6128,1.14,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,4.44,5.03,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,186,Операторы нефте- и газоочистных и перерабатывающих установок,Специалисты средней квалификации,37748.79,2306.19,5.76,69408.5576048949,105271.32268686818,4.036144578313253,5.5,5.5,51.66908277524001,4.5484939759036145,2629.0566,1.14,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,5.76,6.51,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,187,Буфетчики (бармены),"Обслуживание, торговля и охрана",39797.92,3092.85,7.21,48161.539778495455,73046.16563247642,5.228915662650603,3.25,3.25,51.66908277524003,4.536295180722892,3216.564,1.04,почти стабильный спрос с небольшим ростом,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,7.21,7.48,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,188,Социальные работники,Специалисты средней квалификации,119218.58,7276.73,5.75,69408.5576048949,105271.32268686818,4.0,5.5,5.5,51.66908277524001,4.525,8295.472199999998,1.14,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,5.75,6.51,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,189,"Техники в области физических и технических наук, не входящие в другие группы",Специалисты средней квалификации,77725.51,4733.78,5.74,69408.5576048949,105271.32268686818,3.963855421686747,5.5,5.5,51.66908277524001,4.501506024096385,5396.5091999999995,1.14,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,5.74,6.49,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,190,"Горные инженеры, металлурги и специалисты родственных занятий",Специалисты высшей квалификации,26734.55,1208.76,4.33,86292.29075362365,130878.72589176422,2.120481927710843,8.875,8.875,51.66908277524001,4.484563253012048,1377.9863999999998,1.14,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,4.33,4.9,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,191,"Средний медицинский персонал здравоохранения, не входящий в другие группы",Специалисты средней квалификации,287748.11,17489.79,5.73,69408.5576048949,105271.32268686818,3.891566265060241,5.5,5.5,51.66908277524001,4.454518072289156,19938.3606,1.14,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,5.73,6.48,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,192,Педагогические работники в дошкольном образовании,Специалисты высшей квалификации,576091.37,25444.14,4.23,86292.29075362365,130878.72589176422,2.0481927710843375,8.875,8.875,51.66908277524001,4.437575301204818,29006.319599999995,1.14,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,4.23,4.79,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,193,Преподаватели средних профессиональных образовательных организаций,Специалисты высшей квалификации,161960.9,7148.83,4.23,86292.29075362365,130878.72589176422,2.0120481927710845,8.875,8.875,51.66908277524001,4.414081325301204,8149.6662,1.14,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,4.23,4.79,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,194,Техники-электроники по системам безопасности полетов,Специалисты средней квалификации,1457.81,84.83,5.5,69408.5576048949,105271.32268686818,3.7469879518072293,5.5,5.5,51.66908277524001,4.360542168674699,96.7062,1.14,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,5.52,6.22,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,195,Преподаватели по обучению компьютерной грамотности,Специалисты высшей квалификации,1642.78,67.79,3.96,86292.29075362365,130878.72589176422,1.8313253012048194,8.875,8.875,51.66908277524001,4.296611445783132,77.2806,1.14,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,4.02,4.49,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,196,Мастера (бригадиры) в добывающей промышленности,Специалисты средней квалификации,42806.71,2468.09,5.45,69408.5576048949,105271.32268686818,3.63855421686747,5.5,5.5,51.66908277524001,4.2900602409638555,2813.6226,1.14,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,5.45,6.17,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,197,Преподаватели по программам дополнительного обучения,Специалисты высшей квалификации,154267.01,6256.21,3.9,86292.29075362365,130878.72589176422,1.7951807228915664,8.875,8.875,51.66908277524001,4.273117469879518,7132.0794,1.14,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,3.9,4.42,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,198,Операторы металлоплавильных установок и установок по обработке металлов,"Операторы машин, сборщики и водители",129714.41,6350.65,4.67,78339.15258467232,118816.27417906823,2.337349397590361,7.75,7.75,51.66908277524001,4.231777108433734,6985.715,1.1,умеренный рост: официальный кадровый прогноз указывает на высокий вес профессий со средним профессиональным образованием,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,4.67,5.11,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,199,"Бригадиры уборщиков и помощники по хозяйству в отелях (гостиницах), офисах и других учреждениях","Обслуживание, торговля и охрана",20820.65,1503.54,6.74,48161.539778495455,73046.16563247642,4.759036144578313,3.25,3.25,51.66908277524003,4.230873493975904,1563.6816000000001,1.04,почти стабильный спрос с небольшим ростом,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,6.74,6.99,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,200,Средний медицинский персонал по акушерству,Специалисты средней квалификации,42268.15,2426.46,5.43,69408.5576048949,105271.32268686818,3.5301204819277108,5.5,5.5,51.66908277524001,4.219578313253011,2766.1643999999997,1.14,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,5.43,6.14,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2031,201,"Техники-статистики и персонал родственных занятий, связанных с проведением математических расчетов и вычислений",Специалисты средней квалификации,6746.14,386.22,5.42,69408.5576048949,105271.32268686818,3.4939759036144578,5.5,5.5,51.66908277524001,4.196084337349397,440.2908,1.14,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,5.42,6.13,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
